Timestamp,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed
1961-02-07,1.180,Yes,187.000,Yes
1961-02-08,1.180,Yes,187.000,Yes
1961-02-09,1.180,Yes,185.000,Yes
1961-02-10,1.180,Yes,185.000,Yes
1961-02-11,1.180,Yes,176.000,Yes
1961-02-12,1.200,Yes,176.000,Yes
1961-02-13,1.200,Yes,176.000,Yes
1961-02-14,1.200,Yes,176.000,Yes
1961-02-15,1.200,Yes,174.000,Yes
1961-02-16,1.180,Yes,172.000,Yes
1961-02-17,1.180,Yes,172.000,Yes
1961-02-18,1.180,Yes,164.000,Yes
1961-02-19,1.180,Yes,164.000,Yes
1961-02-20,1.180,Yes,161.000,Yes
1961-02-21,1.180,Yes,161.000,Yes
1961-02-22,1.180,Yes,161.000,Yes
1961-02-23,1.180,Yes,159.000,Yes
1961-02-24,1.160,Yes,158.000,Yes
1961-02-25,1.160,Yes,156.000,Yes
1961-02-26,1.140,Yes,154.000,Yes
1961-02-27,1.140,Yes,152.000,Yes
1961-02-28,1.120,Yes,152.000,Yes
1961-03-01,1.110,Yes,143.000,Yes
1961-03-02,1.100,Yes,137.000,Yes
1961-03-03,1.100,Yes,133.000,Yes
1961-03-04,1.100,Yes,133.000,Yes
1961-03-05,1.110,Yes,133.000,Yes
1961-03-06,1.110,Yes,133.000,Yes
1961-03-07,1.100,Yes,133.000,Yes
1961-03-08,1.100,Yes,133.000,Yes
1961-03-09,0.850,Yes,138.000,Yes
1961-03-10,0.870,Yes,142.000,Yes
1961-03-11,0.890,Yes,146.000,Yes
1961-03-12,0.895,Yes,147.000,Yes
1961-03-13,0.890,Yes,146.000,Yes
1961-03-14,0.890,Yes,146.000,Yes
1961-03-15,0.890,Yes,146.000,Yes
1961-03-16,0.860,Yes,140.000,Yes
1961-03-17,0.800,Yes,128.000,Yes
1961-03-18,0.800,Yes,128.000,Yes
1961-03-19,0.800,Yes,128.000,Yes
1961-03-20,0.800,Yes,128.000,Yes
1961-03-21,0.830,Yes,134.000,Yes
1961-03-22,0.830,Yes,134.000,Yes
1961-03-23,0.830,Yes,134.000,Yes
1961-03-24,0.830,Yes,134.000,Yes
1961-03-25,0.820,Yes,132.000,Yes
1961-03-26,0.750,Yes,118.000,Yes
1961-03-27,0.740,Yes,116.000,Yes
1961-03-28,0.700,Yes,108.000,Yes
1961-03-29,0.660,Yes,100.000,Yes
1961-03-30,0.660,Yes,100.000,Yes
1961-03-31,0.660,Yes,100.000,Yes
1961-04-01,0.650,Yes,100.000,Yes
1961-04-02,0.650,Yes,98.000,Yes
1961-04-03,0.650,Yes,98.000,Yes
1961-04-04,0.650,Yes,98.000,Yes
1961-04-05,0.640,Yes,96.000,Yes
1961-04-06,0.620,Yes,92.000,Yes
1961-04-07,0.590,Yes,86.000,Yes
1961-04-08,0.580,Yes,84.000,Yes
1961-04-09,0.570,Yes,82.000,Yes
1961-04-10,0.560,Yes,80.000,Yes
1961-04-11,0.560,Yes,80.000,Yes
1961-04-12,0.560,Yes,80.000,Yes
1961-04-13,0.560,Yes,80.000,Yes
1961-04-14,0.560,Yes,80.000,Yes
1961-04-15,0.560,Yes,80.000,Yes
1961-04-16,0.560,Yes,80.000,Yes
1961-04-17,0.570,Yes,82.000,Yes
1961-04-18,0.730,Yes,114.000,Yes
1961-04-19,0.750,Yes,118.000,Yes
1961-04-20,0.750,Yes,118.000,Yes
1961-04-21,0.750,Yes,118.000,Yes
1961-04-22,0.750,Yes,118.000,Yes
1961-04-23,0.730,Yes,114.000,Yes
1961-04-24,0.710,Yes,110.000,Yes
1961-04-25,0.690,Yes,106.000,Yes
1961-04-26,0.650,Yes,98.000,Yes
