Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,987101,Water Level,Manual,1985-05-19T00:00Z,0.24,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-20T00:00Z,0.27,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-21T00:00Z,0.29,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-22T00:00Z,0.32,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-23T00:00Z,0.3,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-24T00:00Z,0.3,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-25T00:00Z,0.28,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-26T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-27T00:00Z,0.15,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-28T00:00Z,0.06,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-29T00:00Z,-0.03,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-30T00:00Z,-0.04,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-31T00:00Z,0.02,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-01T00:00Z,0.03,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-02T00:00Z,0.07,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-03T00:00Z,0.12,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-04T00:00Z,0.2,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-05T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-06T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-07T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-08T00:00Z,-0.03,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-09T00:00Z,-0.12,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-10T00:00Z,-0.24,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-11T00:00Z,-0.25,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-12T00:00Z,-0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-13T00:00Z,-0.25,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-14T00:00Z,-0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-15T00:00Z,-0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-16T00:00Z,-0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-17T00:00Z,-0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-18T00:00Z,-0.09,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-19T00:00Z,0.04,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-20T00:00Z,0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-21T00:00Z,0.25,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-22T00:00Z,0.32,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-23T00:00Z,0.3,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-24T00:00Z,0.28,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-25T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-26T00:00Z,0.1,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-27T00:00Z,0.04,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-28T00:00Z,0.07,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-29T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-06-30T00:00Z,0.15,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-01T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-02T00:00Z,0.24,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-03T00:00Z,0.27,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-04T00:00Z,0.28,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-05T00:00Z,0.26,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-06T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-07T00:00Z,0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-08T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-09T00:00Z,0.05,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-10T00:00Z,0.04,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-11T00:00Z,0.08,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-07-12T00:00Z,0.06,m,O,Raw - Not Yet Reviewed,Unverified data
