Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
CN,092600,Water Level,Telemetry,2010-08-02T20:15Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T20:30Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T20:45Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T21:00Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T21:15Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T21:30Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T21:45Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T22:00Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T22:15Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T22:30Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T22:45Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T23:00Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T23:15Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T23:30Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-02T23:45Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-03T00:00Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-03T00:15Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-03T00:30Z,536.72,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-03T00:45Z,536.73,m,O,Raw - Not Yet Reviewed,Unverified data
CN,092600,Water Level,Telemetry,2010-08-03T01:00Z,536.75,m,O,Raw - Not Yet Reviewed,Unverified data
